review,rating
"Belle vue 360° sur paris, sur les boulevards partant de l'Etoile, surtout avec une journée ensoleillée !",4.0
Top et bien organisé vraiment un endroit superbe à visiter lazam wahad myhws w ydir des photos pour souvenir,4.0
"Un endroit sublime qui a la fois oriente et désoriente en même temps.En effet, comment décider d’un itinéraire à partir de l’Etoile, celui de l’evidence des touristes qui « descendent » les Champs ou celui de la curiosité qui vous offre au moins 11 autres aventures possibles. Flâner vers l’ouest en badaudant sur Foch ou rejoindre la Seine par Iéna ou Marceau ou encore rejoindre la splendeur du parc Monceau et le Faubourg Saint Honore en flânant.Il n’y a pas un Etoile mais une myriade d’aventures à expérimenter.A chacun son Étoile tant qu’elle est bonne",5.0
"Sachez que si vous avez en dessous de 25 ans, vous ne payer pas l’entrée ~ Montez tout en haut vous donne une vue imprenable sur Paris et ses alentours! De nuit c’est encore plus beau vous voyez toutes ses belles petites lumières :) Très beau monument ceci dit ",5.0
"Magnifique le soir, j'y suis allée et ce soir là il y avais une cérémonie, c'est super mignon comme endroit !",4.0
"Monument parfois mis de coté pour les visites, or c'est une veritable merveille qui vous donne acces à un point de vue 360° sur Paris! ",5.0
"Visite intéressante, super panorama une fois les marches franchies. À faire vers 17h00 de façon à profiter de la cérémonie journalière qui commence à 18h30 sous l'Arc de Triomphe.",5.0
"Impressionnant de voir le carrefour de l'Étoile. 12 rues qui convergent en un carrefour giratoire. Aucune ligne pour séparer les voies. Nous sommes restés assis 15 min. à admirer cet exploit. Par contre, pour accéder à l'Arc de Triomphe, on n'a pas trouvé le chemin sous la route. Il est interdit de traverser le carrefour à pieds et c'est très compréhensible.",3.0
"Nous sommes monter a l'intérieur, quel belle vue nous avons un 360 degré de paris. payant. La montée a beaucoup d'escalier... ",5.0
"Pensez à lire l'histoire de l'Arc de triomphe avant de venir.Choisissez un jour sans brume ni pluie. 1 h de visite environLes écrans interactifs sont utiles pour comprendre l'histoire de l'Arc de Triomphe,mais s'il y a du monde munissez vous d'un livre guide.Pour monter à la terrasse à pied ( cardiaques s'abstenir) prenez votre temps et vous serez récompensés.La vue est meilleure que celles de la Tour Eiffel et de la Tour Montparnasse, car vous y voyez les nombreuses collines de Paris et au delà!",4.0
"Bien sur tout le monde connaît la Tour Eiffel. Victime de sa gloire ce monument de Paris nécessite beaucoup de patience. Or, de l’Arc de Triomphe on a une vue à l’échelle Humaine de TOUT Paris. De plus cerise sur le gâteau la queue des visiteurs est très raisonnable (surtout si vous avez pris la peine de perdre un e. Billet -valable 1 an). Alors ne pas hésiter. De plus pour les jeunes c’est gratuit et c’est en plus un monument où l’on peut évoquer notre histoire.",5.0
"j ai  trouver les sculptures wow , incroyable , la vue superbe , pour moi j ai aimé  beaucoup plus que la tour effeil coté architecture  , la tour effeil est magnifique mais l arc incroyable tout les détail 12 euro pour monté",4.0
Très beau monument avec un très belle vu sur Paris. En semaine hors vacances scolaire c’est parfait il n’y a pas grand monde. ,5.0
"Sortie peu coûteuse qui permet d'avoir une vue imprenable de la Capitale. Le plus, monter sur le toit la nuit et admirer ce pourquoi on l'appelle ""la ville lumière"".",4.0
"Je l'avais visité il y a quelques décennies et je viens de le refaire avec mon fils et son correspondant. Monument rapide à visiter, à l'intérieur une expo sur les uniformes des soldats français de la première guerre et une boutique. L'expo sur les uniformes y aurait gagné à comporter également les uniformes des soldats allemands à mon avis.La vue, comme on peut l'imaginer : magnifique. A faire bien idéalement lors d'une belle journée. Si durant cette saison d'hiver vous pouvez vous y trouver durant le coucher du soleil, ce sera encore plus spectaculaire !Les escaliers sont étroits mais ne posent pas de difficultés !",4.0
Découvrez la tombe du soldat inconnu et une vue magnifique sur les champs Elysées et les avenues avoisinantes. ,5.0
"Visite très intéressante. Rétrospective sur l'histoire de l'arc de triomphe très bien réalisée. Vues et perspectives sur les avenues partant de l'étoile, superbes, même par temps gris. Un ascenseur existe pour les personnes ayant des difficultés pour se déplacer. La montée sur la terrasse est assez longue.",4.0
"Un petit passage avant le départ pour le boulot.Ce dépayser, s'aérer avant de partir travailler la nuit, je recommande donc de faire un tour sur le site de l arc de triomphe. ",4.0
"À faire car peu fréquenté et pourtant il y a un grand intérêt à voir Paris du haut de l’arc de triomphe. Premièrement, vous avez une vue à 360 degrés de Paris, vous voyez la Tour Eiffel et le soir avec le coucher de soleil sur les monuments de Paris, c’est magnifique !Les premiers dimanches de chaque mois en hiver, la visite est gratuite 😉",5.0
"Le monument en lui-même est passionnant, son accès facile, bien sécurisé. Mais lorsque nous sommes monté au sommet, on a vu un bel immeuble masqué par un immense placard de pub... C'est vraiment moche pour la vue. Si l'immeuble est en travaux, je préfère voir un échafaudage de travaux, quitte à y mettre une fresque, mais là, ça pue le business à plein nez !",5.0
"l'Arc de Triomphe Après avoir grimpé près de 300 marches, on est a  environ 50 mètres du sol.  la magnifique vue  sur la Concorde puis les Tuileries, et de l'autre côté vers l'Arche de la Défense. Une table d'orientation permet de nommer les monuments.Si vous avez entre 0 & 25 ans, profitez-en, pour vous c'est gratuit, passé cet âge vous devez vous acquitter de 9.50 € et oui paris n'est pas a la portée  de tout le monde",4.0
"il ne faut pas aller à Paris sans l'avoir vu, après avoir parcouru les 3,5 km de l'avenue des Champs Elysées !",5.0
Trés belle vue sur tous les boulevards qui partent de la place de l'Etoile  et sur l'ensemble de la ville. Pour un jeune qui nous accompagnait une leçon d'histoire et de citoyenneté; ,4.0
Nous avons eu le plaisir de monter gratuitement sur l'arc de triomphe et de profiter de cette vue sublime. Un réel plaisir. ,5.0
Un des points de vue unique pour contempler Paris du haut de la terrasse et cette magnifique architecture datant de l époque napoléonienne. A voir absolument.,4.0
"Si vous souhaitez voir Paris de haut, montez à l'arc de triomphe ! C'est une expérience incroyable même pour la parisienne que je suis. Vous y découvrirez les grandes artères de Paris. Incontestablement, un monument à découvrir.",5.0
Monument immanquable de la capitale. A voir absolument ! Au centre d’un rond point on y accède grave à un passage sous terrain. Je recommande d’y monter pour admirer les Champs-Elysées. ,5.0
Monter au somment de nuit et profiter d'une vue splendide sur Paris.Plus facile d’accès que la Tour Eiffel avec une vue a couper le souffle surtout de nuit ,4.0
à faire de nuit...c'est encore plus jolie ;) un superbe point de vue sur Paris...les champs et la tour effilé qui scintille !!!,5.0
"Une visite qui vaut le détour ! Cela fait plusieurs fois que nous venons à Paris et c'est la première fois que nous montons à l'arc de Triomphe. Nous n'avons pas été déçus, après la rude ascension par l'escalier en colimaçon qui mène au sommet, la vue sur Paris à 360° est imprenable !",5.0
"Regardez où vous mettez les pieds, les dalles s'enfoncent, ne tiennent pas en place. Faites aussi attention aux voleurs. Bref, il faut l'avoir vu, mais sas plus",3.0
"Très belle visite, par une belle journée  d automne.  Une belle exposition photographique  sur les differents uniformes des combattants de la grande guerre, un peu d histoire  mais pas trop  et surtout une vue époustouflante à  360  degrés depuis la terrasse.",5.0
La montée est très vite oubliée et récompensée par une magnifique vue à 360° sur Paris ; çà change de la traditionnelle visite de la Tour Eiffel. Il vaut mieux acheter ses billets avant pour ne pas faire la queue. Je recommande.,5.0
"Toujours sympathique de fair les Champs Elysées et de conclure par ce magnifique Arc de Triomphe. Outre que l'édifice est somptueux, vue imprenable sur Paris, les avenues autour de la place, l'obélisque et Le Louvre. ",4.0
"Heureusement que j’ai pu acheter les tickets en ligne juste avant d’entrer Manque d’indications sur le fait que les 284 marches sont réservées à des gens non cardiaques, ou 3ème âge Manque de guide et d’information en haut de l’arc ",3.0
"Un accès rapide et pas réellement coûteux, avec une très belle vue en étoile sur tout Paris. Une très bonne visite, vraiment plaisant.",5.0
"L'arc de triomphe est mieux situé que la tour Eiffel pour profiter d'une vue à 360 degrés sur Paris. Et sur la tour Eiffel ! Evidemment, le meilleur moment est celui du coucher du soleil, mais il faut faire alors un peu de queue. Très belle vue  sur la place de l'Etoile, la perspective Champs-Elysées, Obélisque place de la Concorde, Louvre d'un coté, La Défense de l'autre. Vue imprenable sur la Tour Eiffel, belle vue également sur Montmartre, Notre Dame, etc...Franchement, c'est super.",5.0
"Hauteur suffisante mais qui ne donne pas le vertige pour admirer Paris. Par temps dégagé on peut voir jusqu'à l'aéroport de Roissy CDG. Être au calme au beau milieu de la place de l'étoile, c'est possible et c'est en haut de l'arc que ça se passe. ",5.0
"Belle vue sur les artères (Champs Elysée, Avenue de la grande Armée ...) et très peu d'attente (avec billet pris sur internet)",4.0
Il est possible de découvrir une des belles vues de PARIS en montant dans le monument et de découvrir son histoire avec des panneaux explicatifs. Il y a un peu de monde mais cela reste raisonnable et abordable.,4.0
"Etant français je ne serais pas du tout objectif: J'adore l'arc de triomphe selon moi, le meilleur monument de France bien plus impressionnant en vrai. Au coeur de Paris et des Champs-Elysées, l'Arc de triomphe est également un lieu de recueil et un symbole de la France à recommander à tout étranger. ",4.0
"Des années que je passe au pied de cet édifice véritable symbole de Paris sans jamais le visiter !Voilà chose faite je regrette pas, 284 marches plus tard une terrasse panoramique offrant une magique vue extraordinaire sur le tout Paris sur 360 degrés. Juste époustouflant, à voir absolument sans oublier le musée et reconstitution de l’histoire !",5.0
"Le site est moins « couru » que d’autres sites touristiques, et pourtant c’est, outre son intérêt historique et la petite exposition à l’intérieur, l’endroit d’où vous aurez la plus belle vue sur Paris. Tous les monuments et bâtiments emblématiques de Paris sont visibles avec en plus les superbes perspectives formées par les aventures partant de la place de l’étoile. ",5.0
Jamais fait alors qu'on vit en région parisienne depuis longtemps et c'est superbe prenez vous billet en avance sur le site les marches sont un peu dures à monter mais même sans être sportif on y arrive la vie est imprenable c'est magnifique ,5.0
"allez- y à la tombée de la nuit, la vue est grandiose, c'est vraiment magique; toute la famille a apprécié ",5.0
"L’arc de triomphe est situé dans le 8eme arrondissement de Paris un chef-d’œuvre, un des monuments les plus iconiques de la capitale. ",5.0
Beauté magique sur la plus belle avenue du monde les Champs Elysées .... Vue extraordinaire vue d'en haut,5.0
"En voyage avec une classe de 26 élèves de CM2, j'avais réservé des billets à l'avance (indispensable).Il faut prévoir 30 euros pour la classe, puis 6 euros par adulte accompagnateur.La montée est drôle (284 marches en colimaçon).La vue est splendide, on voit Paris dans toutes les directions, au dessus du rond point de l'étoile.Les allées et venues sont bien gérées, si bien que l'on n'est pas trop à l'étroit.Très belle visite.",5.0
"nous sommes monter en haut de l'arc de Triomphe, vue absolument géniale de paris.tarif assez élevé, mais réduction pour les moins de 25ans",5.0
Classique mais indispensable pour un passage à Paris.En dehors de la vue n oubliez pas qu' il a agit d un bâtiment à la gloire de l'armée donc profitez de quelques instants ne serait-ce que revoir la liste des batailles !!!,4.0
C est un monument qu'on admire quand on marche sur les Champs Elysee.C' est toujours impressionnant de voir l Arc de Triomphe.Surtout pour sa vue impressionnante.,5.0
"Très jolie de nuit, sur une belle avenue, avec la flamme 🔥 du soldat inconnue, à voir maintenant de jours ",4.0
"Une visite faisant partie de Paris ,la vue du haut est sympa et permet de visualiser l'architecture de Paris .A faire ,mais avoir les billets en amont est largement préférable .",4.0
L’architecture de l’Arc arrête les touristes qui se prennent en photo devant mais ne s’attardent même pas à monter à son sommet et c’est bien dommage. La vue est très jolie vue de là-haut et on en apprend plus sur le monument et sa signification lorsqu’on passe par le musée. ,5.0
Monument incontournable lors de la visite Paris avec les champs Élysées et ses grands magasins que l'on peut voir,5.0
"il faut monter dessus l'Arc de Triomphe, la vue vaut le détour et on a un angle différent sur la Tour Effel.Nettoyé, l'Arc de Triomphe à bel allure !",4.0
LA vue est magnifique mais elle se mérite la montée par l'escalier peu paraître très longue pour les non sportifs. Un incontournable pour moi,5.0
"Merci à l'empereur Napoléon Ier pour ce magnifique monument en haut de nos magnifiques Champs-Élysées… Le soldat inconnu est résident un véritable symbole de la France, à ne surtout pas rater lors d'une visite à Paris",5.0
Diversité culturelle. Diversité commerciale. Diversité sociale. .mais toutes ces diversités forment un superbe patchwork de notre société avec ses qualités et ses défauts. .j'aime cette avenue surplomber par ce monument ,3.0
"Un des nombreux monuments incontournables lors d'une visite à Paris !Il impressionne par son côté massif, associé à la finesse de ses ornements. Si vous souhaitez y monter, évitez les heures de forte affluence et comme cela a été répété à maintes reprises, préférez les passages souterrains à la traversée du rond point par la route, beaucoup plus dangereuse !",5.0
"Au bout des champs Elysée, la plus belle avenue du Monde, l'Arc de Triomphe. Même si c'est la cohue de touristes, il est bon d'aller voir cette belle architecture et se recueillir auprès du soldat inconnu...la lumière du coucher de soleil en septembre lui donne une douceur incontestable ",4.0
"Il trône en haut de l'avenue lorsque vous remontez les Champs Elysées. Et une fois tout proche,il  reste un monument magnifique. La vue d'en haut compense le temps nécessaire pour y accéder.",4.0
Vue magique du tout paris sur un monument incontournable de cette ville qui est incomparable. Impossible de passer à côté. La montée a pieds est une attraction a elle seule.,4.0
"On dit que tous les chemins mènent à Rome...ben là, ce sont les différents axes de rues (12) qui mènent à la place Charles de Gaulle...sur laquelle vous pourrez contempler l'arc de Triumph.Il faut prendre un peu de recul pour pouvoir le photographier et ce n'est pas souvent simple si on veut personne sur sa photo (bon emplacement et monde).A pied, à environ 20 min (pour 2 kms) de la tour Eiffel en passant par le jardin du trocadero..ça grimpe un peu.bonne visite",5.0
Superbe très beau monument de l'extérieur et magnifique à l'intérieur la queue est grande mais rapide clés et cadenas prêté pour ranger la poussette magnifique vu à 360° sur tout Paris à faire et à refaire,5.0
"L'Arc de Triomphe est un lieu incontournable lors de votre visite de Paris. Attention cependant, ne traversez pas le rond point par la route, c'est très dangereux, des passages souterrains existent.",5.0
Remonter l’avenue des Champs-Élysées et voir ce magnifique monument C’est toujours un moment de bonheur,5.0
"C'était ma première visite de l'arc de triomphe et cela restera comme un beau moment. Prévoir un petit entraînement avant de monter, l'escalier en colimaçon est long ! Arrivé au premier étage, on est content de trouver des sièges pour s’asseoir. Intéressant, l'écran tactile qui présente les arcs de Triomphe et leur histoire à travers le monde. Une exposition temporaire sur la 1ère guerre mondiale sympa ainsi qu'une belle présentation de l'histoire de la construction de l'arc de Triomphe au second étage. L'accès à la terrasse permet d'avoir de faire de belles photographies panoramiques. On avait acheté nos billets à l'avance ce qui nous a permis d'éviter une belle file d'attente à la caisse, mais pas celle pour entrer !",5.0
"J’ai eu l’occasion de voir l’arc de triomphe le jour ainsi que la nuit, j’en garde un excellent souvenir au cœur de la ville, il y a ce monument emblématique",5.0
C’est un bâtiment magnifique et la vue en haut est sublime. Il faut oser y monter même s’il il y a beaucoup de marches ,4.0
"Encore un des lieux à visiter obligatoirement lors d’un séjour à paris. Magnifique battement, accueillant la flamme du soldat inconnu, prenez de la hauteur et n’hésitez pas à grimper sur son toit pour jouir d’une magnifique vue panoramique de paris",5.0
Edifié sous Napoléon 1er qui ne l'aura pas vu fini.Célèbre l'Armée Française. A rappeler que tous les soirs à 18h30 le Comité de la Flamme organise une cérémonie militaire où la Flamme est ravivée.,5.0
"leçon d'histoiremontez dans l'arc de triomphe et là vous aurez une très belle vue sur tout Paris , à faire absolument",5.0
"Juste le fait de se placer dessous est impressionnant... et puis le poids de l'histoire avec la chronologie des victoires napoléoniennes La symbolique de la flamme du soldat inconnu Il faut monter aussi à l'intérieur Le budget reste abordableAccessible, il suffit de traverser l'étoile par un sous terrain très sécuritaire ",4.0
"Superbe vue panoramique ! Pas trop d'attente (heureusement car le tunnel n'est pas des plus agréable) et montée quelque peu sportive mais on est récompensés. Accès à la Tombe du soldat inconnu. Monument national, accès en métro/RER ""Charles de Gaulle - Etoile"".",4.0
Bien sûr magnifique mais y monter ça ne vaut pas vraiment la peine mise à part période de Noël avec les illuminations et la Grande roue. Après chacun son choix. ,4.0
Emblematique de paris c est le monument...larges avenues qui donnent toutes la majeste et la grandeur au monument ..quand on sait tout l historique de ce monument on comprend pourquoi tant de visiteurs etrangers restent admiratifs devant ce symbole de l histoire francaise,5.0
aussi beau que la Tour Eiffel. beaucoup de gens mais à faire. beaucoup d'escalier à monter mais je crois qu'il y a un ascenseur pour ceux qui n'arrivent pas par escalier (payant à mon avis). On a eu la pluie mais c'est quand même magnifique la vue sur Paris et le Champ Elysée,4.0
Belle infrastructure. Nous ne sommes pas monté au sommet. Il y avait beaucoup de monde. Nous avons marché autour. Soyez prudent. Il y a des jeunes filles qui vous demande de signer une pétition et vous demande de donner un don minimum de 5 €. ,4.0
"Tres belle visite avec une superbe vue au somment. Les escaliers peuvent etre assez éprouvants. Malheureusement pas accessibles aux visiteurs a mobilité reduite. Je conseille d'acheter votre billet sur Internet qui permet de couper la file car l'attente peut etre tres longue! Nous ne pensions pas monter au sommet, alors nous avons acheté nos tickets sur mon portable avant de monter, et c'est parfaitement passé. Il faut juste attendre 15min le temps que leur systeme prenne en compte la transaction. Ce qui laisse le temps d'apprendre les noms des batailles de Napoléon et d'aller se recueillir sur la tombe du Soldat Inconnu.",5.0
J' aime circuler autour de l' arc de triomphe lieu symbolique que chacun aime.Monument de plus de 2 siècles d' où nous avons une vue panoramique sublime.,5.0
"Situé sur la place de l’Étoile, en haut de l’avenue des Champs-Élysées, l’Arc de triomphe est le plus grand arc du monde. Sa construction date de 1806, à la demande de Napoléon, pour célébrer la victoire de l’empereur à Austerlitz. Les architectes Chalgrin, Joust et Blouet ont réalisé le monument. Les sculptures sont signées Cortot, Rude, Etex, Pradier et Lemaire.Ce jour-là, seule à Paris et sans repères, monter sur l'Arc de Triomphe était le meilleur moyen de repérer la place de la Concorde, la Tour Eiffeil et Montmartre. Mes amis parisiens n'y sont jamais venus, étonnant n'est-ce pas ?",5.0
Depuis plusieurs années nous sommes passés autour de l'Arc de Triomphe sans prendre le temps de monter et découvrir une vue sur les avenues de PARIS.... magique ! en plus le soleil était présent. L'ascenseur est un + pour les personnes à mobilité réduite.,4.0
"Je suis revenu après 10 ans sous ce monument mais cette fois-ci pas pour visiter mais pour défiler.Malgré un court week-end pendant lequel nous n'avons rien pu visiter dans Paris, j'ai pu contempler un maximum l'Arc de Triomphe.Quelle chance fut la mienne d'être aux premières loges et de pouvoir regarder minutieusement les détails de ce monument.Vraiment je conseil à tous de passer par là, et prendre quelques instants pour l'admirer.Lors de la cérémonie du ravivage de la flamme, j'étais face à la plus belle avenue du monde et je le confirme. Un endroit magnifique, pleins d'émotions et pourtant si simple aux yeux de certains.C'est certain, je ne compte pas attendre 10 ans de plus pour revenir visiter Paris.",4.0
Super accueil de notre groupe Super vue de la haut à 360 degrés  état impeccable des lieux Visite A faire ,4.0
Monument incontournable de la Capitale l'Arc de Triomphe est un endroit magnifique à visiter.La vue sur Paris est magnifique !!!,5.0
"Très jolie, vous pouvez même avec un billet d'entrée y monter et admirer la vue de Paris. Pas désagréable comme visite !!",5.0
Monument touchant de part son histoire. Ne pas faire le sommet si vous avez fait la tour Eiffel avant.Accéder à la base de l'arc est par contre à faire quoi qu'il en soit,3.0
"C'est un ARC que vous ne pouvez pas louper en arrivant sur l'avenue des Champs Elysées. Je l'ai toujours admiré depuis l'avenue mais je ne suis jamais montée. Il est impressionnant. Je l'ai vu quand j'étais petite et encore aujourd'hui quand je retourne à PARIS, je suis impressionnée par son architecture. A VOIR.",4.0
"souvent oublié, l'arc offre pourtant une vue extraordinaire sur la tour Eiffel, l'axe Est - Ouest de Paris : du Louvre à la Défense et tout cela en plein centre de Paris.Do not only consider Eiffel tower to get a view from above : Arc de triomphe is also a very good option - even more in the centre of the city",5.0
"De visite à Paris, nous nous sommes laissés tenter par la découverte de l'Arc de Triomphe.Si le prix peut paraître élevé (12euros/adulte en plein tarif), cela vaut le coup d'œil avec une vue dégagée sur tout Paris et proche banlieue. Mais ce coup d'œil se mérite, il faut grimper l'escalier en colimaçon qui donne l'impression de ne jamais finir ;-) Pour les gens à mobilité réduite, il existe un ascenseur!A noter, une expo photo, actuellement, dans une des salles de l'Arc (toujours au sommet de l'escalier) sur les soldats inconnus. Cela donne des infos complémentaires sur les différents uniformes des belligérants de la 1ère Guerre et quelques anecdotes.",4.0
"La visite de l'arc de triomphe se mérite ! Un escalier en colimaçon qui paraît sans fin à monter pour arriver au sommet ! Ca coupe un peu les jambes, mais se fait facilement même sans être sportif... Et la haut, la vue à 360 degrés sur les hauteurs de Paris est très sympathique !",5.0
Très belle vue sur les Champs-Elysées . La plus belle avenue de Paris.  Prenez le temps pour avoir des souvenirs inoubliables. ,5.0
"Le monument est intéressant en soi comme témoin du passé. La vue depuis le sommet est une des plus belles de Paris. Moins couru que la tour Eiffel, il faut y monter avant d'arpenter les Champs-Elysees et y rêver à tous les grands hommes qui s'y sont rendus, aux foules qui s'y sont massées, aux victoires qui y ont été fêtées...",5.0
"Monument incontournable de Paris, la montée des marches pour atteindre son sommet vaut vraiment le coup. Le point de vue sur Paris y est magnifique, surtout quand le soleil se couche et que la ville lumière s'éclaire. ",4.0
"Il faut être un passionner de marche , sinon il y a que des taxis. On a l'impression que c'est près mais non et j'ai pas la santé pour ,donc j'ai pas pu y aller.desoler",1.0
La visite est assez rapide mais la vue panoramique est magnifique. Sans doute l'une des plus belles de Paris... A faire absolument!,5.0
"Visité l'arc de triomphe est un indémodable de la visite parisiens, et pourtant bien souvent oublié. Certes la vue n'est pas aussi impressionnant que du haut de la Tour Eiffel et pourtant l'arc de triomphe n'a rien à lui envier tant la vue sur le tout Paris est ravissante. En plus de cela, il reste le témoin historique de l'histoire de France moderne",4.0
Impressionnant ! Imposant ! Grandiose! Devant un tel monument on se sent bien petit. Il se tient là tel un titan. Juste wow !,5.0
"Voir l'arc de triomphe ce n'est pas aller à son sommet et voir Paris à 360 degrés. Si cet aspect est sympathique et permet de faire de belles photos,  la vue en dessous de toutes les batailles,  tous les généraux donne l'immensité de la période Napoléonienne.  Le monument paraît d'ailleurs plus grandiose encore vu depuis le centre du rond-point.  ",5.0
"Ayant eu l'occasion de monter au sommet de l'Arc de Triomphe, j'ai pu avoir accès à une vue d'ensemble de Paris assez époustouflante. ",4.0
"L arc de triomphe est situe tout en haut des champs elysees et offre la plus belle vue sur cette avenue. Vous pouvez emprunter les passages souterrakns pour passer sous l arc mais ca n a pas plus d interet que crla. Si vous voulez une belle vue sur l arc, allez a l hotel du palais des congres de la porte maillot. Au bar du dernier etage. C est kitch mais la vue est incroyable. ",5.0
"Merveilleux Paris que l'on ne fini jamais de découvrir. Temps magnifique et des belle choses à voir. Trois jours c'est peu, juste pour avoir envie de revenir.",4.0
"Pour bien profiter de cette avenue jusqu'à l'Arc de Triomphe, choisissez le 1er dimanche de chaque mois car celle-ci est fermée à la circulation. C'est l'idéal car vous pouvez profiter des belles boutiques tranquillement, flâner et profitez des spectacles de rue, et surtout faire de jolies photos souvenir devant l'Arc de Triomphe sans oublier de vous recueillir devant la tombe du Soldat inconnu.",4.0
"C'est un point de vue la haut avec 284 marches..unique sur Paris avec toutes ses artères qui rayonnent, ses immeubles à 3 ou 6 modules. Plus intéressant  que la Tour Eiffel !",5.0
Place de l étoile...célèbre arc de triomphe qui surplombe les champs Élysées. Ne faite pas colle certains il y a un tunnel pour y accéder ne traversé pas le rond point comme beaucoup !!! Vous pourrez monter en haut du sommet et décourvrir Paris !! Trés beau monument je conseille.,5.0
"Moins haut que la Tour Eiffel mais beaucoup moins fréquenté, permet d'avoir une belle vue sur l'avenue des Champs-Élysées.",4.0
"L'arc de triomphe est superbe, grand et bien entretenu au milieu d'un carrefour. Facile d'accès et pratique pour faire des photos souvenir. ",5.0
"Il est vrai qu'on a vite fait le tour, une fois attendu les 20 mins de queue et les nombreuses marches en colimaçon on peut voir une grande salle intérieure avec un film d'une dizaine de minutes, un coup d'œil sur une exposition photos sympathiques et nous voilà admirant la capitale où nous avons l'impression d'être au cœur de toutes les artères et Grands Boulevards ausmanniens. Belle visite rapide mais pas indispensable non plus... gratuits -26 ans 👍",4.0
"L'Arc de Triomphe, bien sur un lieu à visiter, lire et regarder! des marches à monter pour non seulement admirer Paris, mais aussi pour se replonger dans l'Histoire.A faire, mais le bémol 12€ pour monter (un peu cher!!!!)",3.0
"Architecture magnifique, facile d'y accéder. La rue des Champs Elysées est à faire également en même temps. Après pour acheter dans les boutiques, il vaut mieux avoir un gros portefeuille !",4.0
"Autre lieu a faire absolument, autre symbole de Paris. Avoir autant de monuments dans une même ville, c'est top.",5.0
"Tres belle vue sur Paris .Vous etes au centre de la ville , sur le toit du monde!Souvent ,il y a beaucoup du monde .A eviter les heures chargees.",5.0
"Très bel Arc de triomphe... Les sculptures sont magnifiques. Par contre, pour aller au musée, c'est 12€ l'entrée pour les adultes... ce qui est un peu cher!",4.0
"Magnifique vue pour autant que le temps est au beau fixe, sinon risque de brouillard. Attente peut être longue. La monte de l'escalier en colimaçon peut être difficile pour certaines personnes.",5.0
"Nous sommes venus à Paris au mois d'aout, ce qui nous a permis de voir la place de l'étoile très peu encombrée, et de bénéficier d'une belle vue sur l'arc de triomphe.Point de départ idéal pour parcourir les Champs Elysées, c'est en montant sur la terrasse panoramique que vous verrez une des plus belles vues des Champs.Sachez aussi que l'on ravive la flamme du souvenir chaque soir à 18h30, en mémoire du soldat inconnu et des autres soldats qui ont fait la guerre pour que notre pays reste libre.",4.0
"Une vue magnifique de la plus belle avenue du monde, et sur les grandes avenues de Paris, tout en apercevant les beaux monuments parisiens",5.0
Un des monuments incontournables de Paris. Cela vaut le coup d'y monter une fois. L'attente peut parfois être longue avant d'accéder au sommet.,4.0
Passage obligé si vous êtes sur paris. La vue est sympa et comme souvent beaucoup de monde en période touristique ,4.0
L arc de triomphe est magnifique quand je suis passer en dessous mais le jour ou j ai voulu y entrer malheureusement ils étaient en greve,5.0
"La montée en haut de l'arc de Triomphe nous donne une vue incroyable sur les grandes avenues de Paris, ainsi que sur les grands monuments de la capitale. A 18h30, on a aussi assisté au ravivage de la flamme sous l'Arc. Des instants fort en émotion.",4.0
Un très beau monument qui si si il fait beau nous permet d'avoir une superbe vue sur les Champs Elysées et La Défense. Dommage que le tarif d'entrée soit aussi onéreux. ,3.0
Accès en face de l'arc de triomphe et a la fin des Champ Elysée (Ligne 2)Accès par le sous terrain pour visite au sol (Soldat Inconnu) et a la terrasse.Vue Panoramique de Paris (MAGNIFIQUE)Un peu de courage  (284 marchés )Toilette a l’étage GratuitPréféré la visite le matin pour éviter le monde ou utiliser les tickets coup file pour la queue,5.0
"l'arc de triomphe, les champs... à faire absolument, bouche de métro à proximité, par contre je ne le ferai pas en voiture ! (trafic important et stressant pour nous les provinciaux !! c'est des malades !!!)",5.0
"En voyant la file d'attente pour la billetterie nous avons failli partir mais il y a une file rapide pour les e-billet. Aussi nous les avons acheté en ligne au pied de l'arc et avons pu passer en 10 minutes. Enfants gratuits et pas besoin de ticket d'accès pour eux. Super visite!  Mais attention, plus de 300 marches à) monter dans un petit escalier... ne pas être clostro.",4.0
Très beau monuments n’étant pas parisien je ne m'aventurerai pas sur la route pour prendre ce petit rond point LOL,5.0
Nous avobs profite de notre petite ballade dans Paris et montee de l arc de triomphe pour profiter de la vueA faire :),5.0
"Avec mon beau frère, visite de l'attraction : 45mn d attente mais qui valent la peine : la vue du haut de l arc de triomphe vous permet d admirer le travail du baron haussmann et la nouvelle organisation de Paris dont les nombreux boulevards en étoile partent de l arc de triomphe. Petit plus : acheter la médaille souvenir disponible en bas :)",4.0
Monument emblématique de Paris. Il est possible de monter à son sommet et c'est gratuit pour les moins de 26 ans ! La vue est magnifique sur les champs Élysées ! ,5.0
"J'ai 55 ans et je crois que cela faisait plus de 40 ans que je n'étais pas montée en haut de l'Arc de Triomphe !! l'avantage en été, c'est que l'on ne fait pas la queue ! Emerveillement garanti de là-haut, la vue sur les toits de Paris et ce qui m'a frappée la vue sur les jardins des toits de Paris !!! Les tables d'orientation sont bien faites et on se repère facilement ! On ne se lasse pas des merveilles architecturales de cette ville !!!",4.0
