review,rating
Marcher sur les rives de seine c'est un apaisement malgré le flot ininterrompue de voitures. Mais c'est Paris et c'est magique,5.0
"Un endroit dont je me lasse jamais! À faire à pied en vélo ou en bateau Des monuments superbes éclairés la nuit  Des touristes heureux, des promeneurs, des joggeurs, des fêtards, toute une faune joyeuse s’égaie le long du fleuve",5.0
"De très nombreux monuments de Paris se situant le long de la Seine, une ballade dans un des bateaux parisiens est absolument à faire... par beau temps de préférence...",5.0
"se promener sur les bords de Seine à pieds est très agréable, il faut surtout que la mairie de Paris aménage de façon intelligente ce nouvel atout car le mélange vélos rollers piétons est peu propice à la tranquilité",4.0
"J'aime le centre de cette ville qui bat autour de la Seine. J'adore les ponts qui mènent aux îles, aux musées, aux parcs, j'aime regarder les bateaux qui y circulent, les monuments si nombreux et si magnifiques qui la bordent. J'aime même les ballades en bateaux mouches pour touristes ! Même si je n'y mangerais pas, j'aime me faire raconter des histoires encore et encore !",5.0
"Vous pouvez le faire , en promenade ou avec une croisière dîner, ou vous pouvez découvrir tous les soirs sur les monuments de Paris , avec les projecteurs allumées.",4.0
"Comment ne pas la découvrir que se soit par bateau ou à pieds, on ne peut pas passer à Paris sans al voir",5.0
"C'est super de se promener sur les berges de la Seine, c'est assez calme et très agréable! Nous avons aussi effectué des promenades avec le services de vélos-partage de Paris... super!!!",4.0
"Faire une excursion sur un bateau mouche, flâner le long des quais rive gauche et maintenant rive droite, prendre un verre dans l'un des nombreux cafés le long des quais, fouiller les étalages des bouquinistes, visiter le Marché aux Fleurs, admirer les ponts de Paris et ses monuments...les beautés sont innombrables et La Seine doit constituer l'élément central de la visite de Paris!",5.0
"une promenade en bateau permet de voir la ville sous d'autres aspects, cela permet de mémoriser les lieux intéressants",5.0
"Il est très agréable de se balader le long de la Seine, en couple ou entre amis, particulièrement les longues soirées d'été...ou tout simplement se poser pour lire un livre. Je recommande à tout le monde de partager ce moment, français ou étrangers venant du monde entier !",5.0
Magnifique avec ses péniches ses ponts ses touristes et ses monuments illuminés le soir. À faire en famille ou avec des amis.,4.0
"En solo, en couple ou en famille. En bateaux mouche, ou à pied la balade en bord de Seine est un must par tous les temps. ",5.0
"Pise a la place des miracles avec 3 magnifiques édifices, les berges de Seine c'est Pise en puissance dix : une concentration en beaux monuments impressionnante. Et toujours cette étiquette romantique sinon. Il y a de quoi faire une randonnée de quelques heures pour traverser tout Paris, ou faire un balade en bateau-mouche autour de l'île de la cité. A ne pas oublier lors d'un voyage à Paris.",5.0
"Expérience unique que la traversée de Paris en bateau mouches. Un des plus beaux spectacles du monde civilisé et la meilleure façon de voir Paris. A chaque instant des bribes de souvenirs littéraires, musicaux et cinématographiques jaillissent des quais ainsi mis en majesté. L'acmé se situe dans le passage de l'île de la Cité. A moi Apollinaire, les Symbolistes, Eluard, Aragon. Toutes les ombres de ceux qui  ont illuminé Paris s'y retrouvent. Magique. Unique. Somptueux.",5.0
Vous voguez sur la Seine pendant une heure et découvrez ponts et monuments tout en vous laissant aller à la détente ! très sympathique,4.0
"Utiliser un bateau mouche pour faire un tour sur la Seine, paisible et romantique, peut-être fait de jour ou de soir, avec ou sans repas",4.0
Une excursion qui vaut la peine pour tous ceux qui veulent découvrir les ponts de Paris et ses monuments par le biais fluvial. Une visite intérieure ou extérieure accompagnée par une belle équipe très sympathique avec audiophone pour les touristes dans différentes langues. Une autre manière de découvrir Paris !,5.0
"Pour 100 euros par tête et 12 à 14 personnes d'un même groupe, famille et/ou amis, la traversée de Paris du port de l'Arsenal de la Bastille au pont Mirabeau et retour, à bord du Yacht privé Petrus III (coordonnées et réservation sur leur  site)constitue la plus extraordinaire des navigations que l'on puisse faire dans Paris.une découverte inoubliable pour les petits et mémorable pour les grands, même habitués  aux rares émotions.le relatif surcoût par rapport aux bateaux et vedettes ""touristiques"" est vite oublié!",5.0
Nous avons fait 2 sorties sur l`eau une en journée et l`autre en soirée extra mais faites bien attention avant de monter il y a peut-être bris de verre sur le sol.,5.0
"Très agréable balade même lorsqu'il fait froid car je l'avais fait le Noël d'avant . Mais là avec le beau temps et l'air frais nous a permis d'admirer les monuments de Paris,  l'Ile de la Cité avec Notre-Dame et  le Parc de la Villette .",5.0
"Paris sous cet angle en bateau, à pied ou à vélo est plus calme (surtout sans Paris plage!) et très agréable, malgré quelques odeurs d'urine de pauvres gens mais qui nuisent toujours moins que les quais transformés en autoroute.",3.0
La Seine est sale et y a rien a voir a part le Zouave. Néanmoins une croisière sur la Seine c'est top! On peut voir tous les monuments de France. En plus il y a l audio-guide c tout ce qu'il faut! Je vous recommande la compagnie Vedettes de Paris,4.0
"Nous avons effectué un tour de bateau sur la seine pour une durée d'environ 1h30, très touristique comme forfait mais agréable afin de voir Paris autrement",4.0
"La seine et ses bateaux à faire une petite soirée sur l'un d'entre eux, cela reste agréable et très fréquente le soir quelques dîners dansants ",5.0
"Il n'y rien de plus de beau que les rives de seine surtout quand il n'y a pas de circulation et que le temps est clair, je pourrai y rester des heures, si romantique et charmant, j'ai vu tellement de pays magnifiques mais les rives de seine c'est vraiment remarquable. Les ponts, les lumières, l'eau, les bateaux ,la pierre, les contrastes...",5.0
"Par une très belle journée d été Paris sur la Seine devant un bon repas entre amis ......Surprenant de découvrir une autre facette parisienne,Paris plage avec sa longue promenade ses aires  de pique nique ,de détente avec transats et .....zones dédiées aux danseurs.Tres agréable moment ....",4.0
"aller se promener  sur le petit ilot près de la statue d'Henri IV. Belle vue sur les deux bras de la Seine, endroit calme et fleurie, près de l'embarcadere",5.0
"Excellent  , sommes totalement ravi. Équipe segway adorable et efficace . A conseiller aux touristes mais aussi aux vieux parisiens",5.0
"exceptionnel pour voir une bonne partie des monuments parisiens,tout en faisant une agréable croisière accompagnée d'un excellent repas",5.0
"N'attendez pas que les voitures envahissent les quais, partez par beau temps tôt le matin et promenez-vous le long des quais, c'est absolument merveilleux.",5.0
"Mais beaucoup de monde connaît !! que dire ? C'est si beau !! Recommander la Géode, le Théâtre de Mogador, nous y avons tellement ri , sur cette pièce (il faut dire que l'on rit tjrs avec les chansonniers !) ",3.0
agréable par tout les temps pas trop d attente le bas accessible pour les fauteuils mais pas le haut peuvent pas monter les escaliers et aucuns autre moyen   ,3.0
"On peut se promener sur les berges de la Seine ou mieux prendre une embarcation(bateaux-mouches, batobus ou bateau parisien) pour voir la ville depuis la Seine. C'est magnifique et à faire absolument.",5.0
"Un autre symbole de Paris qui divise la ville en deux partie: rive gauche et rive droite. La littérature est l'art s'inspirent à la Seine depuis des siècles. Pourquoi pas vous? Suivez son cours pour faire des agréables promenades et, si vous aimez le genre, prenez un bateau mouche pour la naviguer!",5.0
"Incontournable , la balade en bateau sur la Seine.Découvrir, admirez Paris autrement , vivre un très bon moment",4.0
"Elle n'est pas bleue, elle grossit parfois, ses berges sont constellées d'établissements qui vont du ministère à la gargotte, et elle donne envie d'aller à Rouen. Mais le footing sur ses berges est toujours agréable 😏",4.0
Très chouette a faire le soir. Le bateau fait un grand tour de plus ou mois 40 minutes. On peut admiré les monument et cette ville qui vit la nuit.,4.0
"Nous avons pris le Batobus pour profiter de la Seine et avons pu nous arrêter aux différents points afin de visiter notre dame, la Tour Eiffel, le jardin, l'hôtel de villeToutefois si cela est agréable, cela le devient moins bien quand il pleut car la toiture ne peut être fermée qu'à l'arrêt , alors les gens qui n'étaient pas à l'abri !!!!Attraction à conseiller",4.0
"Nous avons emprunter les ""bateaux bus"" bien pratique pour voir plusieurs sites touristiques tout en étant en plein air et se détendre au fil de l'eau.Je ne sais ,ne sais ne sais pas pourquoi , c'est comme ca , La Seine et moi .",5.0
Nous vous conseillons cette longue balade le temps d'une journée. Cela permet de voir Paris sous un autre angle depuis l'Hôtel de Ville jusqu'au Parc André Citroën par la rive droite et ensuite retour par la rive gauche. La vie sur la plupart des monuments de Paris est exceptionnel,5.0
"Comment découvrir Paris sans s'accorder une petite balade en bord de Seine ?A pied ou en bateau on admire de beaux monuments, de magnifiques ponts et belle  architecture.A pied, commencer la balade à partir de l'hôtel de ville. Environ 5km jusqu'à la Tour Eiffel.Pour les moins courageux et petits budgets je recommande le batobus.Permet de naviguer sur la Seine à moindre coût, de prendre de belles photos et surtout avec la possibilité de s'arrêter où l'on souhaite et repartir ensuite continuer la balade.",5.0
"Comme ce dîner à 39€ était classé en 1er sur trip nous avons acheté 2 place sur le site TripAdvisor (encaissement Victor a l étranger par cb) l endroit est assez bien indiqué sur le bon d échange, prenez l option boisson car on ne vous propose absolument aucune boisson ni carafe ! Nous avons quand même eu le droit à un bonjour avec un sourire commercial ce qui n est pas toujours le cas sur Paris. Repas ok, le service commence quand les premières personnes se mettent à table, pas le temps d attendre que tout le monde soit assis. Si vous avez de la chance vous aurez peut être la même quantité que votre partenaire, ce qui n a pas été notre cas, foie gras rime avec pâte de foie dans l assiette. Bref pour 39€ sur Paris je ne vais pas trop critiquer. Il est très dommage que l on ne place pas les personnes devant les vitres surtout quand le bateau n est même pas a moitié, il faut faire des efforts sinon les prochaines années c est pas -10 % de touristes sur Paris mais - ....... il ne faut pas tout sur le dos des attentats vu la sécurité +++ sur Paris même peut être faire un effort sur les prestations proposées. Le trajet emprunté est sympa et en 75 minutes ça laisse le temps d aller faire une ballade sur St Germain des pré a 5' à pied",3.0
Le bâteau mouche est un moment très agréable. Cela nous a permis de découvrir des monuments historiques et même avec une partie de l'histoire de la famille ,5.0
"Au bord de la Seine, c'est la vie Parisienne. Les jeunes s'y retrouvent, c'est animé et vivant ! La vue est magnifique, il faut s'arrêter et en profiter.",5.0
J'aime particulièrement la promenade des arts au niveau du jardin des plantes avec ses alcôves musicales et dansantes en été. N'oubliez pas vos chaussures de danse ...,4.0
super delassant cette balade en passant sous les ponts de paris !!!et apres voir des films et s'emerveiller comme un enfant car on reconnait le pont tres instructif grace a un discours tout le long du trajet,4.0
"Nous avons privilégié les transports en batobus qui nous permettraient de nous déplacer dans tout PARIS par l'accès au divers quais.  Il faisait beau et chaud alors c'était agréable de traverser la Seine pour nos visites de PARIS.  Seul désagrément: odeur forte d'urine sur les quais, très désagréable ça nous a enlevé l'envie d'y pique-niquer comme on nous l'avait recommandé.",4.0
"J' ai profité un nombre de fois incalculable de la Seine et dans des occasions très différentes : balade en famille,  entre amis, en voyages d affaires ou seule : à pied, en bateau mouche, bateaux restaurants, en voiture. Autant de façons de profiter du magnifique panorama de la Seine et de Paris : de jour comme de nuit. Je vous recommande de faire les quais en voiture la nuit dans le sens périphérique ouest jusqu'à Bercy, c est magnifique. Le must un diner sur un bateau restaurant croisière, c est magique et très romantique.  ",5.0
"que dire sur la seine, belle et magique en même temps, balade a pieds ou bien en bateau, silencieuse ou bien en musique",4.0
"longer les bords de Seine à coté de notre de Dame, flâner dans le marché aux fleurs en écoutant les oiseaux gazouiller, arpenter l'ile saint louis, admirer la vue sur le louvre etc etc",4.0
visite de la capitale sur la Seine à faire en bateau très appréciable même avec de jeunes enfants un magnifique panorama ,5.0
Nous avons pris les bateaux-mouches des vedettes du Pont-Neuf; le matin ; les commentaires étaient très bien expliqués; ce fut un plaisir de faire cette sortie,4.0
Prenez le temps de vous balader et de vous poser tranquillement c'est de temps de flâner et pourquoi pas manger une petite glace en regardant la vie sur la seine.,5.0
 promenade en bateau mouche sur le seine c est surprenant de majesté et c est beau  on voit paris autrement et notre dame aussi ainsi que les ponts de paris,4.0
une recommandation attendre la nuit se mettre sur le pont au change a châtelet se mettre vers l ouest  et attendre se vent marin un plaisir romantique en fermant les yeux quel plaisir,5.0
"Nous avons pris les quais à proximité du Louvre jusqu'aux pieds de la Tour Eiffel.Très agréable, calme et sérénité.Les bords de seine sont bien aménagés, il y en a pour tout le monde. Verdure, aire de jeux, aire de détente, et surtout une autre vision de Paris quand le prix des bateaux mouches restent trop excessifs.",5.0
"Un fleuve qui traverse tout le Paris avec ses bateaux mouche, une petite virée vous offre un plaisir énorme ainsi vous verrez les monuments de Paris depuis la seine.",5.0
"La Seine se découvre comme on veut. Au plus simple, bien sûr, sur l'un de ces bateaux pour touristes, mais en étant sur la Seine, c'est plutôt Paris que vous découvrirez...Pour voir la Seine en visite rapide et au plus près, sans avoir à marcher, il y a les voies sur berge (les fameuses qui ferment en cas de petites crues), mais ce n'est pas idéal, juste un peu de charme la nuit. Mieux vaut se promener sur les vrais quais, du côté de Quai de la Gare, Jussieu, ou vers le pont de l'Alma. Attention : pas de randonnée, on ne peut pas traverser Paris en longeant les quais de la Seine. D'abord parce que les Ports de Paris y ont encore d'imposants bâtiments (désaffectés pour certains), qu'on ne passe pas sous tous les ponts, etc.Après avoir été longtemps des lieux sales, de mauvaise réputation, obscurs, voire dangereux, des tronçons des quais de la Seine ont trouvé un second souffle depuis plusieurs années : bateaux à quai (péniche et plaisance) faisant restaurants / café / concert, espaces réaménagés, éclairés, surveillés la nuit, et puis surtout en été : Paris Plage.",3.0
Petite promenade à vélo en famille au bord de seine a vernon Très agréableTrès calme Les enfants sont heureux et s'éclate comme des fous,4.0
"Je trouve qu'une balade sur Seine est magique car l'on découvre les monuments parisiens d'une autre façon, ils nous apparaissent differement ! C'est super sympa pour les grands et les petits.",4.0
"Voir tous les plus beaux monuments de PARIS en naviguant sur la Seine, en bâteau-mouche. Les ponts, les endroits mythiques, tous se dévoilent?",5.0
Pour tous les visiteurs de Paris en juillet /août: lieu incontournable par beau temps pour profiter d'un instant de répit entre deux musées et se faire un petit resto sympa au bord de l'eau et profiter du soleil en jouant à la pétanque ou se baigner,4.0
La Seine. ... je n'ai jamais compris comment l'on peut aimer ce fleuve d'une haut abonimablement sale et sans intérêt.,1.0
"Y aller surtout le Dimanche car il n'y a aucune voiture, par beau temps, bien chaussé quand même car les pavés et des ""gros"" pavés sont aussi le charme des quais",5.0
"La Seine fait parti des emblèmes de Paris,  une ballade en bateau mouche dessus vous fait voir les plus beau quartier de Paris et tous les moments c'est très agréable ",4.0
"que ce soit depuis les quais, depuis un bateau mouche, depuis un pont, en utilisant le batobus, c'est toujours très agréable que de se promener aux alentours de la seine.a ne pas bouder",5.0
"Une balade sur la scène en bateau mouche trop top, cela permet de découvrir Paris d'une autre façon, de voir certaines choses que l'on peut pas voir des quais de Seine. À faire de jour comme de nuit c'est vraiment sympa.",4.0
Le fleuve qui a bercé toute mon enfance ! Tout Paris a été construit autour ... Se balader sur les quais de Seine est une des meilleures façon de passer son temps à Paris ! ,5.0
"La Seine, j'en avais profité, il y a 4 ans, pour un tour en bateau-mouche et une balade sur les quais. Avant-hier, je m'y suis promené. Une Seine débordante et magnifique. Un régal.... Elle s'est étalée, magnifique. On comprend 'par contre l'angoisse des résidents.....",5.0
"Non, La Seine est une grande dame tout à fait fréquentable et belle de jour et de nuit , pas seulement attirante lorsque qu'elle découche et sort furieusement de son lit pour nous rappeler qu'elle n'est pas seulement citadine mais fière de naître au plateau de Langres et s'étirer jusqu'à la Manche nourrie de tous ses affluents parfois eux aussi enfants bien colériques malgré la main de l'homme qui veut les discipliner et les rendre navigables . La Seine à Paris c'est une balade Romantique , Historique et pleine de saveur . L'incontournable glissement sur ses flots en "" bateaux -mouches"" un agrément permettant de suivre tout le patrimoine de la Capitale , les deux Iles inoubliables celle de La Cité et Notre-Dame et L'île ST Louis artistique et noble . Impossible de dissocier Paris et la Seine , c'est son fleuve , sa raison d'être . Que de poètes ont chanté ses flots et ses ponts , la Seine est dans la littérature comme chez elle ....Un peu cabotine parfois elle aime faire parler d'elle! Et puis il ne faut pas la prendre pour une mégère , elle ne se met en colère que 2 à 3 fois par siècle histoire de nous rappeler que la nature a aussi ses droits . Alors Parisiens et riverains de ce magnifique fleuve vivez pleinement votre admiration sentimentale pour la Seine et exigez qu'on la respecte toujours.......",5.0
"Suite aux fortes pluies les affluents ont fait déborder la Seine et toute navigation était interdite. Très sprectaculaire de voir les péniches et bateau-mouches au milieu de l'eau, les ponts sans piliers et le Zouave avec l'eau à la taille.",4.0
"Il est intéressant de voir la Seine reprendre ses droits suite aux inondations, de ne voir aucun bateaux circuler mise à part les pompiers et la police",4.0
"Une très belle balade ,un endroit incontournable si l'on vient à Paris ,une balade romantique pour les marcheurs ,même si elle se déchaîne ce mois ci ,il faut la voire de cette façon , les arbres presque engloutit par l 'eau ne seront jamais pareil à cette époque de l'année ! vous apercevrez certains de nos musées et monument qui bordent la seine ,ainsi que ses ponts qui défileront tout au long de votre parcours !",5.0
Incroyable vision que celle de la Seine ce week end. Cela va durer encore quelques jours et nous vous conseillons d'aller voir. C'est magnifique et étonnant.,5.0
"Il est beau, il est gros, il est haut. Sa couleur boisée apporte la campagne au centre de Paris. Son eau douce quoiqu'un peu rugueuse dégage un bon parfum de métropole. Ses mouettes et cygnes nous rappellent à nous souvenirs d'enfant lors des balades le long des lacs paisibles les petites mains pleines de morceaux de pains rassis que nous donnait notre maman. Ses promeneurs, ses jeunes qui s'enivrent à la bière bon marché, ses trainards et ses vagabonds aux allures romanesques. Ô Seine, toi artère de ma ville, ville de mon coeur, Ô Seine.",4.0
Grosse crue ce mois-ci permettant de voir la Seine différemment et obligeant à emprunter d'autre chemin. Idéal pour la découverte d'autre parcours de marche dans la capitale.,5.0
"Centre d'attraction et touristique, centre géographique, centre administratif, centre culturel. On le constate en permanence, même et encore plus en période de crue, Paris vit autour de la Seine. Les monuments les plus visités se trouvent aux bords de la Seine : Musée du Louvre, Tour Eiffel, Notre-Dame de Paris, etc. Alors ne nous en privons pas. Et profitons-en ! À pied, sur les quais ou sur les berges. Ou en bateau. Quand c'est possible...",5.0
Un jour de crue il y avait vraiment beaucoup d eau pas de bateaux mouches et tous le monde devait trouver cela beau car ils prenaient des photos,3.0
"Un si beau fleuve qui parfois sort de son lit. Toujours magique néanmoins, même sous temps gris. a déguster avec modération",5.0
"C bien triste cette pluie mais Paris sous la pluie c'est magnifique , jeux de lumières reflet etc ... Tout cela donne du charme et avec le brouillard faire un Paris by night devient très romantique",5.0
"Des péniches, des bateaux.... Il y en a plein de sorte c est super chouette à regarder les bords de Seine et dessus. Et qd vous faites coucou les gens répondent toujours c est très sympas. Et l eau est calllmmmmeeee c est top. ",4.0
"J'ai visité une trentaine de pays sur quatre continents : c'est à Paris que j'ai vu le PLUS BEAU FLEUVE = LA SEINE. Vous pouvez le voir (et éventuellement y dîner) en péniche, de jour ou - magique ! - de nuit. Un grand regret pour moi : l'époque où je me baladais ou pique-niquais, étudiante, sur les bords de la rive droite à pieds, bien sûr, avant que le quai ne soit, pour une grande partie, réservé aux ""bagnoles"" !!! Pour moi cette transformation radicale est plus que triste, lamentable !!",5.0
"Rien ne vaut une petite croisière sur la Seine pour se détendre et découvrir Paris de manière originale. En fonction du temps, on peut etre en plein air ou etre à couvert. C'est agreable aussi bien de jour que de nuit. L'ideal, c'est de faire les deux !",5.0
"Pas de plaisir pour cette balade sur la seine, allocutions peu pertinentes, a réserver pour les étrangers, durée trop court. ",3.0
"Vous pourrez vous balader mille fois le long de la Seine, vous y verrez à chaque fois de nouvelles choses! De nombreux monuments très connues la bordent. ",5.0
"en a fait un croisiere et c'etait magnifique, la vue est superbe, tres bon moyen de decouvrir paris autrement ",5.0
"Cette mini croisière est à faire de préférence un jour ensoleillé, mais si le temps est maussade on est à l'abri à l'intérieur.les divers lieux et monuments sont vu sous un autre angle.Je recommande",4.0
Quoi de mieux que de flâner sur un de ces nombreux bateaux mouches et voir la nuit tombée afin d'observer Led magnifiques architectures de Paris ! La tour eiffel de nuit et scintillante et magique ! Une heure paisiblement ! ,5.0
"Nous avons parcouru les quais en amoureux avec mon chéri au calme, loin de l'agitation des rues. Puis une croisière sur la Seine pour un moment romantique et agréable. À conseiller !!!",5.0
"C'est un lieu ou la promenade doit se faire par beau temps et vers les beaux jours. On y croise les amoureux, les fêtards, les camelots et on peut y manger de très bonnes glaces aux établissements Bertillon face au pont !",5.0
"Vous pouvez emprunter l'un des nombreux bateaux mouches qui vous fera découvrir tous les monuments jouxtant la Seine, tels Notre Dame, Le sublime Pont ALEXANDRE 3, , la statue en miniature de la Statue de la Liberté dont l'original se trouve à NEW YORK, la Tour Eiffel bien sûr, le musée du Louvre, le petit et le grand Palais etc.....Et tout cela en musique et éventuellement avec un guide.",5.0
Promenade d'une heure sur la Seine en bateau-mouche pour 22 € pour 2 personnes. Réduction obtenue grâce à l'achat des billets par internet la veille. Façon conseillée pour voir certains beaux monuments de Paris et ses ponts.,4.0
"On a marché entre la Tour Eiffel, la cathédrale Notre Dame et le lendemain pour aller aux égouts de Paris, des joggers et du soleil tout ce qu'il faut pour balader tranquillement !Un passage au nouveau lieu des cadenas :)",4.0
Un endroit merveilleux. Les bords de Seine à Paris sont splendides. Cette ville est magique. Un plaisir d'y vivre ,5.0
Permet d'avoir une vue globale de Paris en peu de tempsLes bateaux mouche offre un excellent point de vue rive gauche rive droitePeut être effectué plein air ou en cabine,5.0
"Réservez vous une demie journée pour voir Paris sous un autre angle, c'est gratuit il suffit d'un peu de conditions physiques et de volonté, si vous aimez la photo vous serez comblés. Il faut choisir si possible un jour bien ensoleillé, vous pourrez voir défiler l'histoire de Paris au fil de l'eau, je ne peux savoir ce que vous recherchez mais c'est une balade jouissive, débutez là au pont garigliano 15eme au pied de l'mmmeuble de France télévision remontez le courant en suivant les quais, le 2eme pont sera le pont Mirabeau cher à Apollinaire le 3eme sera le pont de grenelle ou vous pourrez voir une statue de la liberté en plus petite mais de Bartholdi quand même""sa tombe se trouve au cimetière de Montparnasse"" et ainsi de suite vous verrez tous les ponts de Paris. Pour faire une pose quand vous arriverez au pont Marie traversez et arrêtez vous dans l'ile st Louis pour déguster une glace Berthillon, surtout ne faites pas la queue pour avoir des boules! Entrez dans le salon  assayez vous et commandez une coupe de glace aux fruits de saison, il faut compter une dizaine euros pour ce plaisir mais vous ne le regretterez pas. Ce n'est pas tout il faut repartir! Traversez sur l'autre coté de la seine vous pourrez voir le trés célèbre restaurant ""La tour d'argent"" ensuite descendez sur les quais de seine ,outre les ponts vous pourrez y admirer différentes scultures quand vous arriverez à la BNF vous sortirez à hauteur de la passerelle Simone de Beauvoir qui relit le 13eme au quartier de Bercy vous pourrez y aller faire un tous mais je crois que vous en aurez plein les jambes et que vous n'aurez pas besoin de berceuse le soir mais je vous assure vous aurez des images de Paris plein les yeux",5.0
"Savez-vous que vous pouvez parcourir près de 20km dans le centre de Paris, en contemplant les plus beaux monuments et sans croiser une seule voiture? Pour cela prenez de bonnes chaussures et emprunter les voies sur berge le dimanche matin. Ce jour là, les voies sur berge sont sans interruption du Quai Andrée Citroën à la Bibliothèque François Mitterrand. Une belle ballade qui vous permettra d'admirer la Statue de la liberté, la Tour Eiffel, la Concorde, Notre Dame, tous les pont de Paris, les îles de Paris, etc. Arrêtez-vous au Canal Saint-Martin pour profiter d'une belle terrasse ombragée.Depuis de nombreuses années, nous effectuons ce parcours tous les dimanches sans jamais nous en lasser.",5.0
"... admirez ses flots et ses quais boisés, - surtout par beau temps, cela grouille de vie et de gens qui se prélassent au soleil ! Marchez le long de de la rive gauche pour voir les bouquinistes, qui ne vendent pas que ""des petits souvenirs touristiques"", mais disposent aussi de certains trésors que certains apprécieront. Puis traversez ses fameux ponts et surtout visitez ses 2 iles (ile de la Cité et avant tout Ile saint Louis).Et pour le repos... n'omettez pas une petite visite commentée en bateau, c'est beau et très instructif, même pour moi en tant que Parisienne, cela reste toujours un vrai plaisir).Je traverse chaque jour la Seine (pour aller et revenir du travail) et j'ai opté pour le trajet en bus, car je ne me lasse pas du beau spectacle. C'est peut-être compliqué pour un visiteur, mais cela vaut la peine d'essayer de se déplacer ainsi. Mes conseils personnels pour les bus : (95-entre ""Damrémont-Caulaincourt"" et ""Gare Montparnasse""; 27-entre ""Saint Lazare"" et ""Luxembourg""), mais il y en a bien d'autres...",4.0
"Depuis longtemps, Lyon a décidé de pencher vers l'écologie. Si paris cherche à progresser, il y a encore beaucoup de travail. Peu de quais pour piétons au bord de l'eau, pourtant c'est un atout formidable pour une ville. Des berges à un mètre au dessus de l'eau larges de 4 ou 5 mètres seraient formidables. Et plus intéressant pour les touristes que toutes les péniches d'habitation. J'ai été en ce sens déçu par Paris, dommage, car il y a tellement à voir et à faire le long de la Seine.",3.0
"La Seine traverse Paris et s'approche de nombreux lieux très parisien: la majestueuse Tour Eiffel, le musée d'Orsay, rive droite le fameux jardin des Tuileries, le Musée du Louvre puis elle se sépare pour entourer l'île de la cité et l'île Saint Louis ! Un de ses bras longe la cathédrale Notre Dame ... Bref un vrai panorama! Vous pouvez profiter de ses quais oû tenter une promenade en bateau... La Seine est vivante et passe sous de nombreux beaux ponts! Bref il faut s'en approcher et en ptofiter😉",5.0
"La Seine est un fleuve qui passe à Paris. Ses berges à Paris , Et ses ponts sont magnifiques   La Seine. Est un endroit romantique où il fait bon se promener    Car vous pouvez voir tous les plus beaux monuments de Paris.  A pied sur les berges et les quais pour flâner ou se reposer en bateaux.  Avec les explications. Des monuments.    A faire imperativement.  Paris ne serait pas si romantique si il n y avait pas la Seine",5.0
"De la seine, on voit l essentiel de Paris ( tour eiffel, Notre Dame, la concorde, le,grand palais...) Prenez un bateau bus, vous pouvez descendre et remonter quand bon vous semble",5.0
"Si vous souhaitez écouter les commentaires, c'est en bas. Si vous souhaitez faire de belles photos, c'est en haut. Alors il faut choisir",4.0
"Ca donne la chance de voir Paris d'un autre angle. Nous y avons fait une croisière d'une heure  qui était inclus dans notre voyage. Nous avons bien  apprécié.Le temps était frais et nuageux mais très heureuse de l'avoir fait,",4.0
"Belle ballade qui permet de voir certains monuments par la Seinedécouvrir des petits jardins, passer par des quartiers que l'on n'aurait pas fait ",5.0
"Pour le visiteur, la Seine reste un incontournable.  On peut marcher le long de des deux rives et découvrir les grands lieux de Paris.  On peut aussi y faire une balade en bateau-mouche.",5.0
"En partant a Paris la seine qui reste une ceinture qui entoure pratiquement île de France, c'est  un lieu a visiter et surtout par le baille d'un bateau  ",4.0
Les quais pietonniers sont un vrai plaisir de promenade au calme entre deux monuments.Tant pour flâner que pour se reposer.,5.0
"Bonjour, promenade très agréable sur la Seine en bateau-mouche, et à prix réduit suite à la présentation du ticket Paris passillimité (ticket Ratp) soit 10€ pendant 1h. Le soleil était au rdv, l'occasion de re-découvrir la beauté de Paris et de ces nombreux ponts. Surprise à chaque passage de pont où les gens se sont mis à crier pour jouer avec l'écho. C'est amusant au début mais on peut lassant à la longue. Ça fait parti de la surprise de la visite. ",4.0
"Le fleuve roi de Paris c'est la Seine. Avec ses 34 ponts et ses nombreux monuments, prenez un bateau mouche pour bien la decouvrir. Louvre, Tour Eiffel, ... c'est très beau. A voir. !! ",5.0
Evidemment on ne peut échapper aux bords de Seine à Paris. Ce n est pas toujourstrès agréable à cause de la circulation mais le fait que les bords de seine soient rendus  en partie aux piétons (rive gauche) améliore les choses. Curieux et inquiet de voir ce qui va être fait...,3.0
"J'ai fait une croisière d'une heure sur la scène et j'y allais un peu de reculons avec de M'mauvaises expériences de croisières par le passé. Finalement ça été une expérience extraordinaire... On voit plusieurs monuments incontournables tels que la tour Effeil, Notre Dame, Le Louvre et j'encpasse sous un angle qu'on ne pourrait voir autrement...",5.0
La Seine est là depuis plusieurs années est elle est toujours aussi dégoûtante !!! Dommage mais bon ! Je n'ai toujours pas compris pour certain se baigne dedans c'est degeulasse ! Bon après je me permet d'ajouter 3 étoiles car c'est l'une des choses les  plus ancienne de Paris !!!,3.0
"Une autre façon de voir Paris,nous avons pris le forfait souper délicieux ,il a des musiciens le personnel est attentif c'est une soirée romantique à souhait.Il avait à bord un photographe qui prend des photos de vous et vous êtes libre d'acheter ou pas.",5.0
"Que ce soit en parcourant ses quais, en la longeant par les boulevards adjacents ou mieux encore, en y naviguant sur les ""Batobus"", c'est vraiment très agréable de découvrir ses moindres recoins, surtout sous un beau soleil !",4.0
